,input_string,formatted_address,latitude,longitude,accuracy,google_place_id,type,status
6562,"6 PAROCHIAL AVE, BALDOYLE, DUBLIN 13,Dublin,Ireland","6 Parochial Ave, Baldoyle, Dublin 13, D13 A0W5, Ireland",53.3976881,-6.127743,ROOFTOP,ChIJ8-EKRjAFZ0gRP49GgL4Wj6c,premise,OK
6563,"Unit 10, Orwell Gate, Marianella,Dublin,Ireland","10 Orwell Woods, Dartry, Dublin 6, D06 F2H5, Ireland",53.3080732,-6.2611463,ROOFTOP,ChIJz2XODf4LZ0gRDOB0YMhkamI,street_address,OK
6564,"15 WOODSTOWN VALE, KNOCKLYON, DUBLIN 16,Dublin,Ireland","15 Woodstown Vale, Ballycullen, Dublin 16, D16 HV22, Ireland",53.2735249,-6.3251401,ROOFTOP,ChIJLyAmCRsLZ0gRoxyjHKvzyw4,street_address,OK
6565,"3 FRANKFORT COURT, RATHGAR AVE, RATHGAR DUBLIN 6,Dublin,Ireland","Rathgar Rd & Rathgar Ave, Dublin, Ireland",53.311922,-6.2745949,GEOMETRIC_CENTER,EilSYXRoZ2FyIFJkICYgUmF0aGdhciBBdmUsIER1YmxpbiwgSXJlbGFuZCJmImQKFAoSCRODHQL4C2dIEeX8ulAeH5TtEhQKEgkTgx0C-AtnSBHl_LpQHh-U7RoUChIJhS_8ugYMZ0gRXyL3fl1FfsEaFAoSCeWneowIDGdIEdjZRXr94lkDIgoN9MDGHxWjkkL8,intersection,OK
6566,"322, KYLEMORE ROAD, BALLYFERMOT DUBLIN 10,Dublin,Ireland","322 Kylemore Rd, Decies, Dublin 10, D10 FA48, Ireland",53.338644,-6.3474732,ROOFTOP,ChIJ7Ylj-OgMZ0gR0HDLrIqA_8o,street_address,OK
6567,"76 RICHMOND PK, MONKSTOWN, DUBLIN,Dublin,Ireland","76 Richmond Park, Monkstown, Co. Dublin, A94 K5N0, Ireland",53.2909525,-6.156280499999999,ROOFTOP,ChIJcdRAGZoIZ0gRAryrRkwwnhA,street_address,OK
6568,"APT 46 THE WATERMILL, WATERMILL RD, BETTYGLEN RAHENY,Dublin,Ireland","Watermill Rd, Dublin, Ireland",53.3772238,-6.1711446,GEOMETRIC_CENTER,ChIJBa3Ipo4PZ0gR7RYSK53woxs,route,OK
6569,"APT 84 BLOCK D, NORTH BANK, CASTLEFORBES RD DUBLIN 1,Dublin,Ireland","Castleforbes Rd, North Dock, Dublin, Ireland",53.3485888,-6.2319967,GEOMETRIC_CENTER,ChIJVdrhuPEOZ0gRqZGW3722JEI,route,OK
6570,"7 MOATFIELD PARK, ST BREANDANS ESTATE, COOLOCK DUBLIN 5,Dublin,Ireland","7 Moatfield Park, Donaghmede, Dublin 5, D05 N8F7, Ireland",53.38870920000001,-6.1929902,ROOFTOP,ChIJ1aJJ2-kPZ0gRa8NhLT14we4,street_address,OK
6571,"12 Larkspur Hall, The Gallops, Sandyford,Dublin,Ireland","Larkspur Hall, 1 Levmoss Park, The Gallops, Dublin 18, Ireland",53.2636894,-6.1978649,ROOFTOP,ChIJ83cko60JZ0gR2YmGw72RH8w,"establishment,point_of_interest",OK
6572,"54 CHURCH AVE, PORTMARNOCK, DUBLIN,Dublin,Ireland","54 Church Ave, St Anne's Square, Burrow, Portmarnock, Co. Dublin, D13 VF70, Ireland",53.4220227,-6.1385574,ROOFTOP,ChIJiX1yrMYaZ0gRpDYV6gVhOHI,street_address,OK
6573,"4 ASHLEY HALL, SOUTH  CIRCULAR ROAD, DUBLIN 8,Dublin,Ireland","253 S Circular Rd, Saint James' (part of Phoenix Park), Dolphins Barn, Co. Dublin, 8, Ireland",53.332023,-6.2866665,ROOFTOP,ChIJqWDu4BUMZ0gRN6kgJsYgNdY,"establishment,point_of_interest",OK
6574,"APT 1, 16 18 DROGHEDA ST, BALBRIGGAN,Dublin,Ireland","1 16, 18 Drogheda St, Balbriggan, Co. Dublin, K32 TP02, Ireland",53.6103331,-6.1845025,ROOFTOP,Ej8xIDE2LCAxOCBEcm9naGVkYSBTdCwgQmFsYnJpZ2dhbiwgQ28uIER1YmxpbiwgSzMyIFRQMDIsIElyZWxhbmQiIBoeChYKFAoSCYXkKtLnImdIEZvhhkrZFrxgEgQxIDE2,subpremise,OK
6575,"27 The Avenue, Robswall, Malahide,Dublin,Ireland","27 The Avenue, Robswalls, Malahide, Co. Dublin, K36 X898, Ireland",53.44371210000001,-6.136732,ROOFTOP,ChIJv079rfAaZ0gRDzWO4XXXODw,street_address,OK
6576,"4 SEAFIELD CRESCENT, BOOTERSTOWN, DUBLIN,Dublin,Ireland","4 Seafield Cres, Booterstown, Blackrock, Co. Dublin, A94 X048, Ireland",53.3065174,-6.209073,ROOFTOP,ChIJSfWhxigJZ0gROnpkI0eoea4,street_address,OK
6577,"69 silken park, old naas road, kingswood,Dublin,Ireland","Old Naas Rd, Dublin, Ireland",53.3013756,-6.4158778,GEOMETRIC_CENTER,ChIJVYkr8oZ0Z0gRtu2dP24ie9M,route,OK
6578,"SHARAVOGUE, 5 CORRBRIDGE TCE CLAREMONT RD, HOWTH,Dublin,Ireland","Howth, Dublin, Ireland",53.3785693,-6.0570132,APPROXIMATE,ChIJl8u8a-EEZ0gREHExl6nHAAo,"political,sublocality,sublocality_level_1",OK
6579,"25 hampton gardens, balbriggan,Dublin,Ireland","25 Hampton Gardens Dr, Clogheder, Balbriggan, Co. Dublin, K32 F621, Ireland",53.6085244,-6.2009339,ROOFTOP,ChIJj-8pUcUiZ0gR_-TA3-Kye6A,street_address,OK
6580,"78 DINGLE RD, CABRA, DUBLIN 7,Dublin,Ireland","78 Dingle Rd, Cabra West, Dublin, D07 F5Y4, Ireland",53.36584,-6.2969383,ROOFTOP,ChIJwyDJL8YNZ0gRu8nBt6ODQxc,street_address,OK
6581,"17 GREENCASTLE CRESCENT, COOLOCK DUBLIN 17, DUBLIN,Dublin,Ireland","17 Greencastle Cres, Bonnybrook, Dublin, D17 X683, Ireland",53.3955676,-6.1996958,ROOFTOP,ChIJx5R1T9wPZ0gRbtiAq1bx_yU,street_address,OK
6582,"47 OAKDALE CLOSE, BALLYCULLEN, FIRHOUSE DUBLIN 24,Dublin,Ireland","47 Oakdale Cl, Oldcourt, Dublin 24, D24 FA44, Ireland",53.2713203,-6.3378253,ROOFTOP,ChIJG_6hJiILZ0gRkImlpMHfzYo,premise,OK
6583,"Apt 7 New Bancroft Centre, Main Street, Tallaght,Dublin,Ireland","New Bancroft Center, Bancroft Rd, Tallaght, Dublin 24, D24 V04C, Ireland",53.28699,-6.3594059,GEOMETRIC_CENTER,ChIJX9EP7EkLZ0gRR3ypB_mL32w,"establishment,point_of_interest",OK
6584,"26 RATRA RD, NAVAN RD, DUBLIN 7,Dublin,Ireland","26 Ratra Rd, Ashtown, Dublin 7, D07 VF61, Ireland",53.3675171,-6.3201382,ROOFTOP,ChIJSUoXRaQNZ0gRd9F_wiF8ChA,street_address,OK
6585,"35 ROSEBANK PLACE, NANGOR ROAD, CLONDALKIN,Dublin,Ireland","Apartment 29, Rosebank Place, Ninth Lock Rd, Ballymanaggin, Dublin 22, Ireland",53.3282591,-6.3953488,ROOFTOP,ChIJVdzdjzhzZ0gRalGCD08TJRY,premise,OK
6586,"98 DELWOOD WALK, CASTLEKNOCK, DUBLIN,Dublin,Ireland","Castleknock, Dublin, Ireland",53.37192150000001,-6.358486800000001,APPROXIMATE,ChIJ8WvIpz4NZ0gRwBZeMuaIvPU,"neighborhood,political",OK
6587,"16 ARUNDEL, MONKSTOWN VALLEY, MONKSTOWN,Dublin,Ireland","16 Arundel, Monkstown Valley, Mountashton, Monkstown, Co. Dublin, A94 Y7X2, Ireland",53.2918184,-6.160203399999999,ROOFTOP,ChIJP_mfMJcIZ0gR2usMs5V9RPs,street_address,OK
6588,"13 PARK LANE, BELLTREE, CLONGRIFFIN,Dublin,Ireland","13 Park Ln, Donaghmede, Dublin 13, D13 V65Y, Ireland",53.4071994,-6.1566395,ROOFTOP,ChIJbQuXeq0aZ0gRnqG6eomhuH8,street_address,OK
6589,"49 COWPER VILLAGE, RATHMINES, DUBLIN 6,Dublin,Ireland","49 Cowper Village, Rathmines, Dublin 6, D06 Y8K1, Ireland",53.3170788,-6.263442899999999,ROOFTOP,ChIJixof6wEMZ0gRwN-iP6Z9f-I,street_address,OK
6590,"32 LISSADEL WOOD, MALAHIDE, DUBLIN,Dublin,Ireland","32 Swords Rd, Lissadel Wood, Yellow Walls, Malahide, Co. Dublin, K36 P263, Ireland",53.4514098,-6.1879852,ROOFTOP,ChIJO4P5uoYQZ0gRp5z2rK9KSYo,premise,OK
6591,"10 SUMMERFIELD LAWNS, CLONSILLA RD, BLANCHARDSTOWN DUBLIN 15,Dublin,Ireland","Clonsilla Rd, Blanchardstown, Dublin, Ireland",53.3865954,-6.3845007,GEOMETRIC_CENTER,Ei1DbG9uc2lsbGEgUmQsIEJsYW5jaGFyZHN0b3duLCBEdWJsaW4sIElyZWxhbmQiLiosChQKEgmfJ_wJr3JnSBEfmZptqbrQcRIUChIJW_bwA1ANZ0gRYbKfHbmG_Us,route,OK
6592,"APARTMENT 41, BLOCK C SEABURY, SYDNEY PARADE AVENUE,Dublin,Ireland","Sydney Parade Avenue & Seabury, Dublin, Ireland",53.3233475,-6.2075065,GEOMETRIC_CENTER,Ei9TeWRuZXkgUGFyYWRlIEF2ZW51ZSAmIFNlYWJ1cnksIER1YmxpbiwgSXJlbGFuZCJmImQKFAoSCaWZwyjWDmdIEdOez9MPro_tEhQKEgmlmcMo1g5nSBHTns_TD66P7RoUChIJ7WQ2fNYOZ0gRezASaOmi8VMaFAoSCRnJvyzWDmdIEd6McsdA5YPgIgoNQ3_IHxVHz0z8,intersection,OK
6593,"KINROS, LEOPARDSTOWN RD, FOXROCK,Dublin,Ireland","Kinros, Leopardstown Rd, Galloping Green South, Dublin 18, Ireland",53.2760131,-6.1924068,ROOFTOP,ChIJ4dni_f4IZ0gRDtYla7Xmt40,premise,OK
6594,"13 THE WILLOW, GRATTAN WOOD, THE HOLE IN THE WALL RD DUBLIN 13,Dublin,Ireland","Grattan Wood, Hole in The Wall Rd, Donaghmede, Dublin 13, Ireland",53.4006419,-6.1628576,ROOFTOP,ChIJF6YgFVQFZ0gR-00kjWELc9E,premise,OK
6595,"19 MILLSTEAD, DUBLIN 15,Dublin,Ireland","19 Millstead, Blanchardstown, Dublin 15, D15 A2RE, Ireland",53.38642669999999,-6.3732212,ROOFTOP,ChIJI2s2TFoNZ0gRUpXLdCSO0HE,premise,OK
6596,"29 LINNBLA APTS, SANTRY CROSS, DUBLIN 11,Dublin,Ireland","Santry Cross, Ballymun, Dublin 11, Ireland",53.4003722,-6.2650731,ROOFTOP,ChIJqeseluIRZ0gRJRDckJohOFo,premise,OK
6597,"9 ANNE DEVLIN PARK, RATHFARNHAM, DUBLIN 14,Dublin,Ireland","9 Anne Devlin Park, Rathfarnham, Dublin, D14 EE95, Ireland",53.2900094,-6.3035161,ROOFTOP,ChIJx8Dku5gLZ0gRHipvhb7-Q-s,premise,OK
6598,"109 TEMPLEVILLE RD, TERENURE, DUBLIN 6W,Dublin,Ireland","109 Templeville Rd, Templeogue Village, Dublin 6W, Co. Dublin, D6W FW20, Ireland",53.3026457,-6.3080975,ROOFTOP,ChIJv2JXgYMLZ0gRm_NJdpbmD6w,street_address,OK
6599,"3 CROYDON TERRACE, MARINO, DUBLIN 3,Dublin,Ireland","3 Croydon Terrace, Dublin 3, D03 K0N7, Ireland",53.3710381,-6.2375051,ROOFTOP,ChIJYbV9ikQOZ0gRcJMtiayTOac,street_address,OK
6600,"38 RIALTO COURT, RIALTO, DUBLIN 8,Dublin,Ireland","38 Rialto Court, Saint James' (part of Phoenix Park), Dublin, Ireland",53.3381965,-6.2962027,RANGE_INTERPOLATED,EkUzOCBSaWFsdG8gQ291cnQsIFNhaW50IEphbWVzJyAocGFydCBvZiBQaG9lbml4IFBhcmspLCBEdWJsaW4sIElyZWxhbmQiMBIuChQKEgnZI4m3QAxnSBEO3MY2PANm3hAmKhQKEgk5rpLqQAxnSBFJ1f0B3tktzw,street_address,OK
6601,"The Avenue, Hansfield Wood,Dublin,Ireland","The Avenue, Hansfield, Dublin, Ireland",53.3962341,-6.4384345,GEOMETRIC_CENTER,EiZUaGUgQXZlbnVlLCBIYW5zZmllbGQsIER1YmxpbiwgSXJlbGFuZCIuKiwKFAoSCVtHGXh7bWdIEaYgiH6wrBNzEhQKEgk976iue21nSBE3OGLqhbHVNg,route,OK
6602,"1 STRATTON CLOSE, ADAMSTOWN SQUARE, ADAMSTOWN,Dublin,Ireland","1 Stratton Cl, Adamstown, Dublin, K78 KV84, Ireland",53.3390086,-6.467351,ROOFTOP,ChIJgYoInclzZ0gR9EktyC3988g,subpremise,OK
6603,"52 CHARLESTON RD, RANELAGH, DUBLIN 6,Dublin,Ireland","52 Charleston Rd, Rathmines, Dublin 6, D06 V588, Ireland",53.323803,-6.2578618,ROOFTOP,ChIJ983-oKgOZ0gR9Rq_bYJwUVU,street_address,OK
6604,"49 ELMGROVE, BALLYBRACK, GLENAGEARY,Dublin,Ireland","49 Elmgrove, Glenageary, Ballybrack, Co. Dublin, A96 E6C7, Ireland",53.256577,-6.1333294,ROOFTOP,ChIJBxdxsN8HZ0gRsfuKDPR07M4,street_address,OK
6605,"8 ASTON HOUSE, ASTON PLACE, DUBLIN,Dublin,Ireland","Aston House, Aston Pl, Temple Bar, Dublin 2, Ireland",53.3463048,-6.2607843,ROOFTOP,ChIJ0fgBpYQOZ0gRpLwm1zYscGA,premise,OK
6606,"42 TERENURE PARK, TERENURE, DUBLIN 6W,Dublin,Ireland","Treffany, 42 Terenure Park, Terenure, Dublin 6W, Co. Dublin, D6W DP93, Ireland",53.3102333,-6.2861442,ROOFTOP,ChIJKT5YE_ULZ0gRDnxwmqorRKU,street_address,OK
6607,"1 ALMEIDA TERRACE, BROOKFIELD ST, KILMAINHAM DUBLIN 8,Dublin,Ireland","Almeida Terrace, 8 Brookfield St, Kilmainham, Dublin 8, Ireland",53.339781,-6.3030425,ROOFTOP,ChIJU3hMJUQMZ0gRUtzvWjXawM4,premise,OK
6608,"9 ST JOSEPHS SQR, CLONTARF, DUBLIN 3,Dublin,Ireland","9 St Joseph's Square, Clontarf, Dublin 3, D03 YY18, Ireland",53.3606555,-6.197022500000001,ROOFTOP,ChIJNW7ebacPZ0gROjDyCeP-DE4,street_address,OK
6609,"19 PARKVIEW AVE, HAROLDS CROSS, DUBLIN 6,Dublin,Ireland","19 Parkview Ave, Rathmines, Dublin 6, D06 X2T2, Ireland",53.3230932,-6.277758599999999,ROOFTOP,ChIJEdDNAxAMZ0gRtjdjxZiq1SA,street_address,OK
6610,"25 Hazelbrook, Malahide, County Dublin,Dublin,Ireland","25 Hazelbrook, Co. Dublin, Ireland",53.4338444,-6.165666499999999,RANGE_INTERPOLATED,EiIyNSBIYXplbGJyb29rLCBDby4gRHVibGluLCBJcmVsYW5kIjASLgoUChIJGwhNU5oaZ0gRtsodtnid0jgQGSoUChIJpRxGvJsaZ0gRyBWhe2JhZ4k,street_address,OK
6611,"EASTWOOD, 20 TREES AVE, MOUNT MERRION,Dublin,Ireland","20 Trees Ave, Stillorgan, Blackrock, Co. Dublin, A94 N5W9, Ireland",53.29417720000001,-6.2097608,ROOFTOP,ChIJQ6eMdiIJZ0gRUzgQuFYt8m0,premise,OK
6612,"24 GLASANAON RD, FINGLAS EAST, DUBLIN 11,Dublin,Ireland","24 Glasanaon Rd, Finglas East, Dublin 11, D11 N2XN, Ireland",53.3839721,-6.281206399999999,ROOFTOP,ChIJYRC6tuMNZ0gRtWhRzuA8yhU,street_address,OK
6613,"40 HARTY PLACE, DUBLIN 8, DUBLIN,Dublin,Ireland","40 Harty Pl, Portobello, Dublin, D08 K7X4, Ireland",53.3347187,-6.271541999999999,ROOFTOP,ChIJaWMG5iEMZ0gRkNImMcev_rE,street_address,OK
6614,"13 ESKER DR, LUCAN, DUBLIN,Dublin,Ireland","13 Esker Dr, Glebe, Lucan, Co. Dublin, Ireland",53.347827,-6.447425399999999,RANGE_INTERPOLATED,Ei4xMyBFc2tlciBEciwgR2xlYmUsIEx1Y2FuLCBDby4gRHVibGluLCBJcmVsYW5kIjASLgoUChIJY7ACFlNyZ0gRF17-qjcNaW4QDSoUChIJ_xk0PFNyZ0gRbKVaNXqwKH0,street_address,OK
6615,"APARTMENT 86, BLOCK B, SMITHFIELD,Dublin,Ireland","Smithfield, Dublin, Ireland",53.34772299999999,-6.2800082,APPROXIMATE,ChIJOSyB6y4MZ0gRUx1JOqzTL8M,"neighborhood,political",OK
6616,"42 PARKVIEW, ROBSWALL, MALAHIDE,Dublin,Ireland","42 Parkview, Robswalls, Malahide, Co. Dublin, K36 NH24, Ireland",53.4442833,-6.136657,ROOFTOP,ChIJkTOxU_caZ0gR1bqCCO0preo,street_address,OK
6617,"72 KILNAMAGH RD, WALKINSTOWN, DUBLIN 12,Dublin,Ireland","72 Kilnamanagh Rd, Walkinstown, Dublin 12, D12 H3C4, Ireland",53.32132989999999,-6.331710999999999,ROOFTOP,ChIJ2Qgf6o8MZ0gRgX-i8LnnpL0,street_address,OK
6618,"38 KINGSWOOD CASTLE, BALLYMOUNT, DUBLIN 24,Dublin,Ireland","Oldbawn, Dublin 24, Ireland",53.2849263,-6.3713058,APPROXIMATE,ChIJl7FgcMp0Z0gRMhQ-Tbe9_eY,postal_town,OK
6619,"17 THE LAWN, ST. MARNOCKS BAY,Dublin,Ireland","17 The Lawn, Finglas, Dublin 11, D11 N52T, Ireland",53.3889605,-6.301190300000001,ROOFTOP,ChIJk2MkNvINZ0gRL-6lC9acQU4,street_address,OK
6620,"20 STAMER ST, DUBLIN 8, DUBLIN,Dublin,Ireland","20 Stamer St, Saint Kevin's, Dublin 8, D08 VK46, Ireland",53.3314098,-6.2679027,ROOFTOP,ChIJsWDwUh4MZ0gRIOc_nEjYn_A,street_address,OK
6621,"APT 34, CASTLE WAY, CHANCERY LANE DUBLIN 8,Dublin,Ireland","1-9 Golden Ln, Dublin, D08 KX49, Ireland",53.3407142,-6.268799800000001,ROOFTOP,ChIJL6OhdhoNZ0gR7NAeptgoYBA,"establishment,point_of_interest",OK
6622,"19 WILLANS AVE, ONGAR GREEN, DUBLIN 15,Dublin,Ireland","19 Willan's Ave, Ongar Green, Dublin, D15 W3P4, Ireland",53.39451099999999,-6.442455,ROOFTOP,ChIJ01VWpH5tZ0gRXP1wE-lWHGQ,street_address,OK
6623,"341 LANDON RD, BALLYFERMOT DUBLIN 10, DUBLIN,Dublin,Ireland","341 Landen Rd, Decies, Dublin 10, D10 N228, Ireland",53.3384376,-6.342447099999999,ROOFTOP,ChIJk2B1IO8MZ0gRQrI_Gs5r3c0,street_address,OK
6624,"APT 197, BACHELORS WALK APTS, LIFFEY ST LOWER DUBLIN 1,Dublin,Ireland","Bachelors Walk Apartments, Bachelors Walk, North City, Dublin 1, Ireland",53.347089,-6.2624144,ROOFTOP,ChIJGVTZZYMOZ0gR3rU1j3tx2ZI,premise,OK
6625,"28 RIVER GARDENS, GLASNEVIN, DUBLIN 9,Dublin,Ireland","28 River Gardens, Botanic, Dublin, Ireland",53.3741753,-6.2695531,ROOFTOP,ChIJIdH8AzYPZ0gRjzbj_1V-ngo,street_address,OK
6626,"BLOCK 5, 158 CUSTOM HALL, LOWER GARDINER ST,Dublin,Ireland","Gardiner Street Lower, Dublin, Ireland",53.3514218,-6.2548919,GEOMETRIC_CENTER,ChIJp9lqr4gOZ0gRG-VgwMiiY2s,route,OK
6627,"APT 25 FIRST FLOOR, ST PETERS SQ, PHIBSBORO DUBLIN 7,Dublin,Ireland","7 St Peter's Rd, Cabra East, Dublin, Ireland",53.3611989,-6.277203999999999,ROOFTOP,ChIJPY8BotYNZ0gRVFXp1dfYdmg,premise,OK
6628,"32 MOREHAMPTON LANE, DUBLIN 4, DUBLIN,Dublin,Ireland","32 Morehampton Ln, Donnybrook, Dublin 4, D04 W2R3, Ireland",53.3274234,-6.2421652,ROOFTOP,ChIJr7NInbkOZ0gR5uBmzTEDdCk,premise,OK
6629,"31 Belarmine Lawns, Belarmine Woods, Stepaside,Dublin,Ireland","31 Belarmine Lawns, Kilgobbin, Dublin 18, D18 Y867, Ireland",53.2582274,-6.2149499,ROOFTOP,ChIJA6bOYLwJZ0gRqENgYDJ9Z_o,street_address,OK
6630,"33 Red Arches Avenue, Silverbanks, The Coast,Dublin,Ireland","Red Arches Ave, Stapolin, Dublin, Ireland",53.40163099999999,-6.1400036,GEOMETRIC_CENTER,ChIJDeczlzUFZ0gR0HDveznHIb4,"establishment,general_contractor,point_of_interest",OK
6631,"32A THOMAS HAND ST, SKERRIES, CO DUBLIN,Dublin,Ireland","32A Thomas Hand St, Townparks, Skerries, Co. Dublin, K34 RX95, Ireland",53.58065329999999,-6.107770299999999,ROOFTOP,ChIJKWcZJagYZ0gRpRG3RLvk_MY,premise,OK
6632,"20 LIBRARY RD, SHANKILL, DUBLIN,Dublin,Ireland","20 Library Rd, Shankill, Dublin 18, D18 DR12, Ireland",53.23421560000001,-6.1276042,ROOFTOP,ChIJUTN0nf8HZ0gRWth9mhXgD0E,street_address,OK
6633,"APT 5, 4 MARINO CRESCENT, DUBLIN 3,Dublin,Ireland","5, 4 Marino Cres, Clontarf, Dublin 3, D03 T934, Ireland",53.365164,-6.2288147,ROOFTOP,Ejc1LCA0IE1hcmlubyBDcmVzLCBDbG9udGFyZiwgRHVibGluIDMsIEQwMyBUOTM0LCBJcmVsYW5kIh0aGwoWChQKEgl1Qb_sUA5nSBH3t_i0GVgTnxIBNQ,subpremise,OK
6634,"133 OROURKE PARK, SALLYNOGGIN, DUBLIN,Dublin,Ireland","133 O'Rourke Park, Thomastown, Sallynoggin, Co. Dublin, A96 D9W8, Ireland",53.2765978,-6.1448101,ROOFTOP,ChIJMQovjoAIZ0gR8rSwqgNxOS4,street_address,OK
6635,"6 WINTON RD, LEESON PARK, DUBLIN 6,Dublin,Ireland","6 Winton Rd, Ranelagh, Dublin, Ireland",53.3283981,-6.250687099999999,RANGE_INTERPOLATED,EiY2IFdpbnRvbiBSZCwgUmFuZWxhZ2gsIER1YmxpbiwgSXJlbGFuZCIwEi4KFAoSCXfx_8ikDmdIEQp_FIUpttqoEAYqFAoSCbcKV9KkDmdIER2eEZocGRdh,street_address,OK
6636,"222 CHARLOTTE QUAY, RINGSEND, DUBLIN 4,Dublin,Ireland","Millennium Tower, Ground Floor, Charlotte Quay Dock, Ringsend Rd, Dublin 4, Ireland",53.34289159999999,-6.2370214,ROOFTOP,ChIJ_cjpjOwOZ0gRNw9mKAoUybs,"establishment,food,point_of_interest,restaurant",OK
6637,"Site 20 An Riasc, Farnham Drive, Finglas,Dublin,Ireland","20 An Riasc, Finglas South, Dublin 11, D11 XE9X, Ireland",53.3857469,-6.2975381,ROOFTOP,ChIJg4e6E-4NZ0gRtXeto293sKk,street_address,OK
6638,"40 EATON SQ, TERENURE, DUBLIN 6W,Dublin,Ireland","40 Eaton Square, Terenure, Dublin 6W, Co. Dublin, D6W EW88, Ireland",53.3120888,-6.2856675,ROOFTOP,ChIJn52YhgoMZ0gRqWFrw_Rl2J4,street_address,OK
6639,"UNIT NO.101 FIRST FLOOR, NORTHBANK, CASTLEFORBES ROAD,Dublin,Ireland","Castleforbes Rd, North Dock, Dublin, Ireland",53.3485888,-6.2319967,GEOMETRIC_CENTER,ChIJVdrhuPEOZ0gRqZGW3722JEI,route,OK
6640,"13 Thornberry Close, Belmont, Aikens Village,Dublin,Ireland","13 Thornberry Cl, Dublin, Co. Dublin, Ireland",53.2657015,-6.220062,RANGE_INTERPOLATED,Ei0xMyBUaG9ybmJlcnJ5IENsLCBEdWJsaW4sIENvLiBEdWJsaW4sIElyZWxhbmQiMBIuChQKEgmNpTE9oglnSBFrNzfIvlVDtRANKhQKEgnXvkoNoglnSBF6ewlYTgC4VQ,street_address,OK
6641,"22 HOLLYBROOK APTS, BRIGHTON RD, FOXROCK DUBLIN 18,Dublin,Ireland","Apartment 24, Hollybrook, Brighton Rd, Kerrymount, Dublin 18, Ireland",53.2641044,-6.1812128,ROOFTOP,ChIJC4u1FVAIZ0gRsTCHYJwpmbI,premise,OK
6642,"apt16 Abbot Court Cualanor, Upper Glenageary Road, Dun Laoghaire,Dublin,Ireland","Abbot Court, Dún Laoghaire, Co. Contae Bhaile Átha Cliath, Ireland",53.2830319,-6.141126,ROOFTOP,ChIJU_SfwikGZ0gRMs7JXOksmeQ,premise,OK
6643,"5 Croftwell, School Road, Rathcoole,Dublin,Ireland","5 Croftwell Dr, Tootenhill, Co. Dublin, Ireland",53.2797407,-6.4781603,RANGE_INTERPOLATED,Ei81IENyb2Z0d2VsbCBEciwgVG9vdGVuaGlsbCwgQ28uIER1YmxpbiwgSXJlbGFuZCIwEi4KFAoSCcmjGgCgdmdIERzWOu0tzh80EAUqFAoSCbPrFQYgdGdIEVAjkhh_T6e-,street_address,OK
6644,"Unit 32, Hampton Gardens Drive, Balbriggan,Dublin,Ireland","32 Hampton Gardens Dr, Clogheder, Balbriggan, Co. Dublin, K32 C958, Ireland",53.6089358,-6.2012243,ROOFTOP,ChIJVbTCVMUiZ0gREUQ79ZntwlQ,street_address,OK
6645,"66 ALLEN PARK RD, STILLORGAN, DUBLIN,Dublin,Ireland","66 Allen Park Rd, Stillorgan, Dublin, A94 HD80, Ireland",53.2851983,-6.2006704,ROOFTOP,ChIJmbeOFh0JZ0gRHpjlse6a-h8,street_address,OK
6646,"Apartment 9 Loftus Hall, Hazelbrook Square, Whitehall Road,Dublin,Ireland","Hazelbrook Square, Whitehall Rd, Whitehall, Dublin 14, Ireland",53.29346719999999,-6.267307,ROOFTOP,ChIJS1PIrecLZ0gRYBzTaOd-Kx0,premise,OK
6647,"2 OAKVIEW CLOSE, HARTSTOWN, CLONSILLA DUBLIN 15,Dublin,Ireland","2 Oakview Cl, Huntstown, Dublin, D15 KVN6, Ireland",53.3920943,-6.415149,ROOFTOP,ChIJQ6UEZl9tZ0gRy314OlmnrVA,street_address,OK
6648,"APT 25, NORSEMAN COURT, MANOR ST DUBLIN 7,Dublin,Ireland","Norseman Court, Manor St, Stoneybatter, Dublin 7, Ireland",53.35097349999999,-6.2830749,ROOFTOP,ChIJ7yMW8y0MZ0gRklnCfcs8SQQ,premise,OK
6649,"83 ADELAIDE RD, GLENAGEARY, DUNLAOGHAIRE,Dublin,Ireland","83 Adelaide Rd, Glenageary, Dublin, Ireland",53.2848814,-6.1245255,ROOFTOP,ChIJTcAg_jAGZ0gRxP2_OKOwvgs,premise,OK
6650,"11 THE WILLOWS, MONKSTOWN VALLEY, MONKSTOWN,Dublin,Ireland","The Willows, Monkstown Valley, Montpelier, Monkstown, Co. Dublin, Ireland",53.2944112,-6.1612252,ROOFTOP,ChIJuR7qr5cIZ0gR4upTfwuKBgY,premise,OK
6651,"46  THE ASHES, ELMFIELD, LEOPARDSTOWN,Dublin,Ireland","Ballyogan Rd, Murphystown, Dublin 18, Ireland",53.260395,-6.2074432,GEOMETRIC_CENTER,ChIJT3AZn7oJZ0gRsU5NofVDIec,"establishment,point_of_interest",OK
6652,"18 Usher Park, Knocksedan Demesne, Swords,Dublin,Ireland","18 Usher Park, Brackenstown, Swords, Co. Dublin, K67 C6K6, Ireland",53.4536872,-6.2620117,ROOFTOP,ChIJx43HfQ0RZ0gRcXyfqMuF-EA,street_address,OK
6653,"Apt 107 Abbot Court, Cualanor  Upper Glenageary Road, Dun Laoghaire,Dublin,Ireland","Abbot Court, Dún Laoghaire, Co. Contae Bhaile Átha Cliath, Ireland",53.2830319,-6.141126,ROOFTOP,ChIJU_SfwikGZ0gRMs7JXOksmeQ,premise,OK
